test,time_s,phase,rpm,throttle_pct,altitude_m,cht_c,egt_c,oil_temperature_c,fault_type,thermal_condition
Healthy,23.700000000000067,GROUND,802.0,0.0,0.0,39.800000000000004,28.0,49.6,NORMAL,NORMAL
Healthy,23.800000000000068,GROUND,795.0,0.0,0.0,39.800000000000004,27.200000000000003,48.0,NORMAL,NORMAL
Healthy,23.90000000000007,GROUND,801.0,0.0,0.0,41.2,26.400000000000002,48.0,NORMAL,NORMAL
Healthy,24.00000000000007,GROUND,792.0,0.0,0.0,42.0,28.200000000000003,48.5,NORMAL,NORMAL
Healthy,24.100000000000072,GROUND,794.0,0.0,0.0,42.0,26.6,48.800000000000004,NORMAL,NORMAL
Healthy,24.200000000000074,GROUND,799.0,0.0,0.0,40.900000000000006,27.400000000000002,48.400000000000006,NORMAL,NORMAL
Healthy,24.300000000000075,GROUND,806.0,0.0,0.0,40.300000000000004,29.200000000000003,46.7,NORMAL,NORMAL
Healthy,24.400000000000077,GROUND,798.0,0.0,0.0,40.400000000000006,29.0,47.400000000000006,NORMAL,NORMAL
Healthy,24.500000000000078,GROUND,794.0,0.0,0.0,40.7,26.700000000000003,47.300000000000004,NORMAL,NORMAL
Healthy,24.60000000000008,GROUND,795.0,0.0,0.0,39.900000000000006,27.700000000000003,48.300000000000004,NORMAL,NORMAL
Healthy,24.70000000000008,GROUND,803.0,0.0,0.0,39.900000000000006,27.900000000000002,48.7,NORMAL,NORMAL
Healthy,24.800000000000082,GROUND,796.0,0.0,0.0,40.7,26.5,48.800000000000004,NORMAL,NORMAL
Healthy,24.900000000000084,GROUND,795.0,0.0,0.0,40.7,26.8,47.6,NORMAL,NORMAL
Healthy,25.000000000000085,GROUND,795.0,0.0,0.0,39.800000000000004,27.200000000000003,48.0,NORMAL,NORMAL
Healthy,25.100000000000087,GROUND,797.0,0.0,0.0,40.400000000000006,28.6,49.400000000000006,NORMAL,NORMAL
Healthy,25.200000000000088,GROUND,793.0,0.0,0.0,40.1,28.0,48.400000000000006,NORMAL,NORMAL
Healthy,25.30000000000009,GROUND,796.0,0.0,0.0,39.800000000000004,25.6,47.900000000000006,NORMAL,NORMAL
Healthy,25.40000000000009,GROUND,801.0,0.0,0.0,40.300000000000004,27.0,48.5,NORMAL,NORMAL
Healthy,25.500000000000092,GROUND,803.0,0.0,0.0,39.400000000000006,27.5,47.900000000000006,NORMAL,NORMAL
Healthy,25.600000000000094,GROUND,812.0,0.0,0.0,40.2,29.8,47.6,NORMAL,NORMAL
Healthy,25.700000000000095,GROUND,801.0,0.0,0.0,40.1,28.400000000000002,48.1,NORMAL,NORMAL
Healthy,25.800000000000097,GROUND,804.0,0.0,0.0,40.800000000000004,28.1,47.7,NORMAL,NORMAL
Healthy,25.900000000000098,GROUND,798.0,0.0,0.0,40.2,28.5,48.0,NORMAL,NORMAL
Healthy,26.0000000000001,GROUND,804.0,0.0,0.0,40.300000000000004,27.400000000000002,48.400000000000006,NORMAL,NORMAL
Healthy,26.1000000000001,GROUND,796.0,0.0,0.0,39.800000000000004,26.3,48.2,NORMAL,NORMAL
Healthy,26.200000000000102,GROUND,796.0,0.0,0.0,39.900000000000006,28.0,47.300000000000004,NORMAL,NORMAL
Healthy,26.300000000000104,GROUND,804.0,0.0,0.0,40.400000000000006,27.8,48.6,NORMAL,NORMAL
Healthy,26.400000000000105,GROUND,796.0,0.0,0.0,39.6,28.1,46.7,NORMAL,NORMAL
Healthy,26.500000000000107,GROUND,801.0,0.0,0.0,39.800000000000004,30.1,47.5,NORMAL,NORMAL
Healthy,26.600000000000108,GROUND,794.0,0.0,0.0,39.1,28.6,48.300000000000004,NORMAL,NORMAL
Healthy,26.70000000000011,GROUND,798.0,0.0,0.0,39.5,28.3,47.900000000000006,NORMAL,NORMAL
Healthy,26.80000000000011,GROUND,804.0,0.0,0.0,40.5,27.400000000000002,47.5,NORMAL,NORMAL
Healthy,26.900000000000112,GROUND,801.0,0.0,0.0,39.5,26.5,47.1,NORMAL,NORMAL
Healthy,27.000000000000114,GROUND,800.0,0.0,0.0,39.1,26.6,46.900000000000006,NORMAL,NORMAL
Healthy,27.100000000000115,GROUND,799.0,0.0,0.0,39.2,27.400000000000002,47.800000000000004,NORMAL,NORMAL
Healthy,27.200000000000117,GROUND,804.0,0.0,0.0,39.2,26.400000000000002,47.6,NORMAL,NORMAL
Healthy,27.300000000000118,GROUND,801.0,0.0,0.0,39.800000000000004,25.900000000000002,47.7,NORMAL,NORMAL
Healthy,27.40000000000012,GROUND,803.0,0.0,0.0,40.5,26.700000000000003,48.7,NORMAL,NORMAL
Healthy,27.50000000000012,GROUND,796.0,0.0,0.0,38.800000000000004,27.6,47.2,NORMAL,NORMAL
Healthy,27.600000000000122,GROUND,802.0,0.0,0.0,39.900000000000006,28.1,48.400000000000006,NORMAL,NORMAL
Healthy,27.700000000000124,GROUND,804.0,0.0,0.0,39.7,26.700000000000003,48.6,NORMAL,NORMAL
Healthy,27.800000000000125,GROUND,802.0,0.0,0.0,39.7,26.6,47.2,NORMAL,NORMAL
Healthy,27.900000000000126,GROUND,792.0,0.0,0.0,38.800000000000004,28.0,48.2,NORMAL,NORMAL
Healthy,28.000000000000128,GROUND,797.0,0.0,0.0,40.1,25.3,49.1,NORMAL,NORMAL
Healthy,28.10000000000013,GROUND,797.0,0.0,0.0,38.800000000000004,27.5,48.5,NORMAL,NORMAL
Healthy,28.20000000000013,GROUND,802.0,0.0,0.0,39.400000000000006,27.200000000000003,49.2,NORMAL,NORMAL
Healthy,28.300000000000132,GROUND,791.0,0.0,0.0,39.6,25.8,47.2,NORMAL,NORMAL
Healthy,28.400000000000134,GROUND,796.0,0.0,0.0,39.300000000000004,27.400000000000002,48.6,NORMAL,NORMAL
Healthy,28.500000000000135,GROUND,797.0,0.0,0.0,40.7,27.200000000000003,48.1,NORMAL,NORMAL
Healthy,28.600000000000136,GROUND,802.0,0.0,0.0,38.2,28.200000000000003,48.0,NORMAL,NORMAL
Healthy,28.700000000000138,GROUND,794.0,0.0,0.0,39.1,26.5,47.300000000000004,NORMAL,NORMAL
Healthy,28.80000000000014,GROUND,807.0,0.0,0.0,39.1,29.1,46.800000000000004,NORMAL,NORMAL
Healthy,28.90000000000014,GROUND,795.0,0.0,0.0,39.0,28.8,47.7,NORMAL,NORMAL
Healthy,29.000000000000142,GROUND,807.0,0.0,0.0,39.1,26.400000000000002,48.7,NORMAL,NORMAL
Healthy,29.100000000000144,GROUND,800.0,0.0,0.0,38.900000000000006,28.6,47.0,NORMAL,NORMAL
Healthy,29.200000000000145,GROUND,789.0,0.0,0.0,39.5,28.8,47.300000000000004,NORMAL,NORMAL
Healthy,29.300000000000146,GROUND,803.0,0.0,0.0,38.900000000000006,27.700000000000003,47.0,NORMAL,NORMAL
Healthy,29.400000000000148,GROUND,807.0,0.0,0.0,37.6,27.0,48.0,NORMAL,NORMAL
Healthy,29.50000000000015,GROUND,799.0,0.0,0.0,38.5,27.5,47.7,NORMAL,NORMAL
Healthy,29.60000000000015,GROUND,791.0,0.0,0.0,37.800000000000004,26.8,47.2,NORMAL,NORMAL
Healthy,29.700000000000152,GROUND,809.0,0.0,0.0,39.300000000000004,27.5,48.400000000000006,NORMAL,NORMAL
Healthy,29.800000000000153,GROUND,805.0,0.0,0.0,38.900000000000006,26.8,48.400000000000006,NORMAL,NORMAL
Healthy,29.900000000000155,GROUND,790.0,0.0,0.0,39.5,28.5,47.6,NORMAL,NORMAL
Healthy,30.000000000000156,TAKEOFF,959.0,85.00000000000003,1.7368822429691337e-12,38.0,26.700000000000003,48.900000000000006,NORMAL,NORMAL
Healthy,30.100000000000158,TAKEOFF,1102.0,85.02222222222225,1.1111111111128638,39.5,29.1,48.2,NORMAL,NORMAL
Healthy,30.20000000000016,TAKEOFF,1269.0,85.04444444444448,2.2222222222239907,39.300000000000004,30.8,47.800000000000004,NORMAL,NORMAL
Healthy,30.30000000000016,TAKEOFF,1421.0,85.0666666666667,3.333333333335118,39.900000000000006,31.6,47.800000000000004,NORMAL,NORMAL
Healthy,30.400000000000162,TAKEOFF,1577.0,85.08888888888893,4.444444444446244,38.900000000000006,34.0,48.0,NORMAL,NORMAL
Healthy,30.500000000000163,TAKEOFF,1740.0,85.11111111111114,5.555555555557371,38.800000000000004,35.5,48.400000000000006,NORMAL,NORMAL
Healthy,30.600000000000165,TAKEOFF,1903.0,85.13333333333337,6.666666666668498,40.7,38.300000000000004,48.400000000000006,NORMAL,NORMAL
Healthy,30.700000000000166,TAKEOFF,2040.0,85.1555555555556,7.777777777779625,39.800000000000004,41.400000000000006,47.800000000000004,NORMAL,NORMAL
Healthy,30.800000000000168,TAKEOFF,2199.0,85.17777777777782,8.888888888890753,38.6,41.6,47.7,NORMAL,NORMAL
Healthy,30.90000000000017,TAKEOFF,2344.0,85.20000000000003,10.00000000000188,39.800000000000004,46.5,46.7,NORMAL,NORMAL
Healthy,31.00000000000017,TAKEOFF,2492.0,85.22222222222226,11.111111111113006,39.2,49.5,47.7,NORMAL,NORMAL
Healthy,31.100000000000172,TAKEOFF,2631.0,85.24444444444448,12.222222222224133,40.400000000000006,50.7,47.5,NORMAL,NORMAL
Healthy,31.200000000000173,TAKEOFF,2773.0,85.26666666666671,13.33333333333526,40.400000000000006,55.1,48.1,NORMAL,NORMAL
Healthy,31.300000000000175,TAKEOFF,2912.0,85.28888888888893,14.444444444446386,39.900000000000006,56.300000000000004,47.300000000000004,NORMAL,NORMAL
Healthy,31.400000000000176,TAKEOFF,3042.0,85.31111111111115,15.555555555557513,40.0,60.2,48.0,NORMAL,NORMAL
Healthy,31.500000000000178,TAKEOFF,3166.0,85.33333333333337,16.66666666666864,40.300000000000004,62.900000000000006,47.6,NORMAL,NORMAL
Healthy,31.60000000000018,TAKEOFF,3287.0,85.3555555555556,17.777777777779765,42.0,64.3,47.1,NORMAL,NORMAL
Healthy,31.70000000000018,TAKEOFF,3396.0,85.37777777777782,18.888888888890893,40.2,67.8,47.7,NORMAL,NORMAL
Healthy,31.800000000000182,TAKEOFF,3518.0,85.40000000000003,20.000000000002018,40.400000000000006,69.60000000000001,47.400000000000006,NORMAL,NORMAL
Healthy,31.900000000000183,TAKEOFF,3620.0,85.42222222222226,21.11111111111315,41.2,73.60000000000001,48.900000000000006,NORMAL,NORMAL
Healthy,32.000000000000185,TAKEOFF,3721.0,85.44444444444449,22.222222222224275,41.2,72.5,47.300000000000004,NORMAL,NORMAL
Healthy,32.100000000000186,TAKEOFF,3817.0,85.46666666666671,23.333333333335403,42.1,75.10000000000001,48.300000000000004,NORMAL,NORMAL
Healthy,32.20000000000019,TAKEOFF,3912.0,85.48888888888894,24.44444444444653,42.2,78.30000000000001,48.1,NORMAL,NORMAL
Healthy,32.30000000000019,TAKEOFF,3998.0,85.51111111111115,25.555555555557657,41.800000000000004,80.5,47.0,NORMAL,NORMAL
Healthy,32.40000000000019,TAKEOFF,4073.0,85.53333333333337,26.66666666666878,43.0,81.7,47.800000000000004,NORMAL,NORMAL
Healthy,32.50000000000019,TAKEOFF,4161.0,85.5555555555556,27.77777777777991,42.5,84.7,47.0,NORMAL,NORMAL
Healthy,32.60000000000019,TAKEOFF,4223.0,85.57777777777783,28.888888888891035,43.400000000000006,85.60000000000001,49.2,NORMAL,NORMAL
Healthy,32.700000000000195,TAKEOFF,4294.0,85.60000000000004,30.000000000002164,43.0,85.9,49.800000000000004,NORMAL,NORMAL
Healthy,32.800000000000196,TAKEOFF,4354.0,85.62222222222226,31.11111111111329,43.300000000000004,88.2,47.7,NORMAL,NORMAL
Healthy,32.9000000000002,TAKEOFF,4412.0,85.64444444444449,32.22222222222442,43.0,90.0,48.900000000000006,NORMAL,NORMAL
Healthy,33.0000000000002,TAKEOFF,4459.0,85.66666666666671,33.333333333335545,43.7,91.30000000000001,48.800000000000004,NORMAL,NORMAL
Healthy,33.1000000000002,TAKEOFF,4513.0,85.68888888888894,34.444444444446674,44.300000000000004,91.9,48.7,NORMAL,NORMAL
Healthy,33.2000000000002,TAKEOFF,4569.0,85.71111111111115,35.555555555557795,44.800000000000004,92.9,48.2,NORMAL,NORMAL
Healthy,33.3000000000002,TAKEOFF,4611.0,85.73333333333338,36.666666666668924,44.900000000000006,94.2,48.5,NORMAL,NORMAL
Healthy,33.400000000000205,TAKEOFF,4643.0,85.7555555555556,37.77777777778005,45.2,95.80000000000001,48.900000000000006,NORMAL,NORMAL
Healthy,33.500000000000206,TAKEOFF,4684.0,85.77777777777783,38.88888888889118,44.300000000000004,96.60000000000001,47.7,NORMAL,NORMAL
Healthy,33.60000000000021,TAKEOFF,4715.0,85.80000000000004,40.0000000000023,45.1,97.4,49.7,NORMAL,NORMAL
Healthy,33.70000000000021,TAKEOFF,4758.0,85.82222222222227,41.11111111111343,44.800000000000004,99.9,48.400000000000006,NORMAL,NORMAL
Healthy,33.80000000000021,TAKEOFF,4775.0,85.84444444444449,42.22222222222456,45.7,97.9,47.800000000000004,NORMAL,NORMAL
Healthy,33.90000000000021,TAKEOFF,4804.0,85.86666666666672,43.33333333333569,46.300000000000004,99.9,47.300000000000004,NORMAL,NORMAL
Healthy,34.00000000000021,TAKEOFF,4820.0,85.88888888888894,44.44444444444681,46.800000000000004,100.30000000000001,47.400000000000006,NORMAL,NORMAL
Healthy,34.100000000000215,TAKEOFF,4848.0,85.91111111111115,45.55555555555794,46.6,102.0,49.300000000000004,NORMAL,NORMAL
Healthy,34.200000000000216,TAKEOFF,4877.0,85.93333333333338,46.66666666666907,46.400000000000006,99.80000000000001,48.7,NORMAL,NORMAL
Healthy,34.30000000000022,TAKEOFF,4894.0,85.9555555555556,47.777777777780194,46.800000000000004,101.30000000000001,47.800000000000004,NORMAL,NORMAL
Healthy,34.40000000000022,TAKEOFF,4911.0,85.97777777777783,48.88888888889132,46.900000000000006,101.7,49.7,NORMAL,NORMAL
Healthy,34.50000000000022,TAKEOFF,4923.0,86.00000000000004,50.000000000002444,47.6,103.80000000000001,49.800000000000004,NORMAL,NORMAL
Healthy,34.60000000000022,TAKEOFF,4941.0,86.02222222222227,51.11111111111358,48.900000000000006,102.7,48.800000000000004,NORMAL,NORMAL
Healthy,34.70000000000022,TAKEOFF,4958.0,86.0444444444445,52.2222222222247,49.7,102.7,49.300000000000004,NORMAL,NORMAL
Healthy,34.800000000000225,TAKEOFF,4978.0,86.06666666666672,53.33333333333583,48.5,101.60000000000001,49.800000000000004,NORMAL,NORMAL
Healthy,34.900000000000226,TAKEOFF,4986.0,86.08888888888895,54.44444444444695,48.2,104.0,49.2,NORMAL,NORMAL
Healthy,35.00000000000023,TAKEOFF,4995.0,86.11111111111116,55.55555555555809,50.1,103.60000000000001,49.5,NORMAL,NORMAL
Healthy,35.10000000000023,TAKEOFF,4993.0,86.13333333333338,56.66666666666921,48.0,101.9,49.6,NORMAL,NORMAL
Healthy,35.20000000000023,TAKEOFF,5012.0,86.15555555555561,57.77777777778034,49.1,103.80000000000001,49.0,NORMAL,NORMAL
Healthy,35.30000000000023,TAKEOFF,5024.0,86.17777777777783,58.88888888889146,49.300000000000004,104.80000000000001,49.5,NORMAL,NORMAL
Healthy,35.40000000000023,TAKEOFF,5036.0,86.20000000000005,60.00000000000259,50.0,103.30000000000001,49.5,NORMAL,NORMAL
Healthy,35.500000000000234,TAKEOFF,5035.0,86.22222222222227,61.111111111113715,50.2,102.30000000000001,49.7,NORMAL,NORMAL
Healthy,35.600000000000236,TAKEOFF,5039.0,86.2444444444445,62.22222222222484,50.7,104.4,49.800000000000004,NORMAL,NORMAL
Healthy,35.70000000000024,TAKEOFF,5048.0,86.26666666666672,63.33333333333598,51.1,106.5,49.7,NORMAL,NORMAL
Healthy,35.80000000000024,TAKEOFF,5059.0,86.28888888888895,64.4444444444471,49.6,103.2,49.300000000000004,NORMAL,NORMAL
Healthy,35.90000000000024,TAKEOFF,5058.0,86.31111111111116,65.55555555555823,50.2,104.4,49.6,NORMAL,NORMAL
Healthy,36.00000000000024,TAKEOFF,5066.0,86.33333333333339,66.66666666666934,51.2,103.7,49.300000000000004,NORMAL,NORMAL
Healthy,36.10000000000024,TAKEOFF,5070.0,86.35555555555561,67.77777777778047,51.5,104.2,49.1,NORMAL,NORMAL
Healthy,36.200000000000244,TAKEOFF,5075.0,86.37777777777784,68.88888888889161,51.800000000000004,104.0,50.1,NORMAL,NORMAL
Healthy,36.300000000000246,TAKEOFF,5077.0,86.40000000000005,70.00000000000273,51.6,104.5,50.0,NORMAL,NORMAL
Healthy,36.40000000000025,TAKEOFF,5086.0,86.42222222222227,71.11111111111386,51.0,105.10000000000001,49.1,NORMAL,NORMAL
Healthy,36.50000000000025,TAKEOFF,5086.0,86.4444444444445,72.22222222222499,52.5,106.2,49.800000000000004,NORMAL,NORMAL
Healthy,36.60000000000025,TAKEOFF,5087.0,86.46666666666673,73.33333333333611,51.300000000000004,103.2,50.0,NORMAL,NORMAL
Healthy,36.70000000000025,TAKEOFF,5097.0,86.48888888888895,74.44444444444724,52.2,102.4,50.300000000000004,NORMAL,NORMAL
Healthy,36.80000000000025,TAKEOFF,5093.0,86.51111111111116,75.55555555555836,52.800000000000004,105.80000000000001,50.6,NORMAL,NORMAL
Healthy,36.900000000000254,TAKEOFF,5104.0,86.53333333333339,76.66666666666949,52.5,104.60000000000001,50.0,NORMAL,NORMAL
Healthy,37.000000000000256,TAKEOFF,5101.0,86.55555555555561,77.77777777778063,52.900000000000006,103.80000000000001,50.1,NORMAL,NORMAL
Healthy,37.10000000000026,TAKEOFF,5106.0,86.57777777777784,78.88888888889174,54.400000000000006,102.9,51.300000000000004,NORMAL,NORMAL
Healthy,37.20000000000026,TAKEOFF,5101.0,86.60000000000005,80.00000000000287,53.6,105.7,49.2,NORMAL,NORMAL
Healthy,37.30000000000026,TAKEOFF,5105.0,86.62222222222228,81.11111111111401,53.400000000000006,104.60000000000001,50.7,NORMAL,NORMAL
Healthy,37.40000000000026,TAKEOFF,5113.0,86.6444444444445,82.22222222222513,53.900000000000006,103.4,51.1,NORMAL,NORMAL
Healthy,37.50000000000026,TAKEOFF,5110.0,86.66666666666673,83.33333333333626,54.7,104.0,50.800000000000004,NORMAL,NORMAL
Healthy,37.600000000000264,TAKEOFF,5110.0,86.68888888888895,84.44444444444737,54.1,103.80000000000001,50.400000000000006,NORMAL,NORMAL
Healthy,37.700000000000266,TAKEOFF,5120.0,86.71111111111117,85.55555555555851,53.7,105.10000000000001,51.300000000000004,NORMAL,NORMAL
Healthy,37.80000000000027,TAKEOFF,5115.0,86.73333333333339,86.66666666666964,56.2,104.60000000000001,50.900000000000006,NORMAL,NORMAL
Healthy,37.90000000000027,TAKEOFF,5118.0,86.75555555555562,87.77777777778076,55.5,103.30000000000001,49.0,NORMAL,NORMAL
Healthy,38.00000000000027,TAKEOFF,5128.0,86.77777777777784,88.88888888889188,54.800000000000004,103.9,51.0,NORMAL,NORMAL
Healthy,38.10000000000027,TAKEOFF,5130.0,86.80000000000005,90.00000000000303,55.5,104.5,51.1,NORMAL,NORMAL
Healthy,38.20000000000027,TAKEOFF,5117.0,86.82222222222228,91.11111111111414,55.900000000000006,105.30000000000001,51.1,NORMAL,NORMAL
Healthy,38.300000000000274,TAKEOFF,5124.0,86.8444444444445,92.22222222222527,56.5,103.2,50.5,NORMAL,NORMAL
Healthy,38.400000000000276,TAKEOFF,5132.0,86.86666666666673,93.33333333333638,56.0,103.10000000000001,50.7,NORMAL,NORMAL
Healthy,38.50000000000028,TAKEOFF,5129.0,86.88888888888896,94.44444444444753,56.900000000000006,105.30000000000001,51.0,NORMAL,NORMAL
Healthy,38.60000000000028,TAKEOFF,5135.0,86.91111111111117,95.55555555555866,56.5,105.4,51.900000000000006,NORMAL,NORMAL
Healthy,38.70000000000028,TAKEOFF,5135.0,86.9333333333334,96.66666666666977,56.7,105.30000000000001,50.5,NORMAL,NORMAL
Healthy,38.80000000000028,TAKEOFF,5132.0,86.95555555555562,97.77777777778091,56.6,105.4,50.1,NORMAL,NORMAL
Healthy,38.90000000000028,TAKEOFF,5138.0,86.97777777777785,98.88888888889204,56.300000000000004,104.9,51.5,NORMAL,NORMAL
Healthy,39.000000000000284,TAKEOFF,5131.0,87.00000000000006,100.00000000000315,57.900000000000006,103.80000000000001,51.1,NORMAL,NORMAL
Healthy,39.100000000000286,TAKEOFF,5127.0,87.02222222222228,101.11111111111428,56.6,106.5,50.7,NORMAL,NORMAL
Healthy,39.20000000000029,TAKEOFF,5143.0,87.04444444444451,102.22222222222541,57.800000000000004,105.10000000000001,50.900000000000006,NORMAL,NORMAL
Healthy,39.30000000000029,TAKEOFF,5140.0,87.06666666666673,103.33333333333654,57.400000000000006,105.10000000000001,51.300000000000004,NORMAL,NORMAL
Healthy,39.40000000000029,TAKEOFF,5141.0,87.08888888888896,104.44444444444767,58.0,104.30000000000001,50.5,NORMAL,NORMAL
Healthy,39.50000000000029,TAKEOFF,5145.0,87.11111111111117,105.55555555555878,58.7,105.0,51.300000000000004,NORMAL,NORMAL
Healthy,39.60000000000029,TAKEOFF,5146.0,87.1333333333334,106.66666666666993,59.0,104.5,50.0,NORMAL,NORMAL
Healthy,39.700000000000294,TAKEOFF,5146.0,87.15555555555562,107.77777777778105,58.400000000000006,105.9,52.2,NORMAL,NORMAL
Healthy,39.800000000000296,TAKEOFF,5141.0,87.17777777777785,108.88888888889217,58.6,102.60000000000001,50.800000000000004,NORMAL,NORMAL
Healthy,39.9000000000003,TAKEOFF,5148.0,87.20000000000006,110.0000000000033,58.6,105.30000000000001,51.2,NORMAL,NORMAL
Healthy,40.0000000000003,TAKEOFF,5155.0,87.22222222222229,111.11111111111443,58.7,103.80000000000001,51.900000000000006,NORMAL,NORMAL
Healthy,40.1000000000003,TAKEOFF,5146.0,87.24444444444451,112.22222222222555,59.2,105.30000000000001,51.2,NORMAL,NORMAL
Healthy,40.2000000000003,TAKEOFF,5156.0,87.26666666666674,113.33333333333668,60.2,105.30000000000001,50.900000000000006,NORMAL,NORMAL
Healthy,40.3000000000003,TAKEOFF,5144.0,87.28888888888896,114.44444444444781,59.800000000000004,105.0,50.900000000000006,NORMAL,NORMAL
Healthy,40.400000000000304,TAKEOFF,5148.0,87.31111111111117,115.55555555555894,59.300000000000004,104.7,51.7,NORMAL,NORMAL
Healthy,40.500000000000306,TAKEOFF,5157.0,87.3333333333334,116.66666666667005,59.7,104.7,52.2,NORMAL,NORMAL
Healthy,40.60000000000031,TAKEOFF,5148.0,87.35555555555563,117.77777777778118,60.0,105.80000000000001,51.900000000000006,NORMAL,NORMAL
Healthy,40.70000000000031,TAKEOFF,5160.0,87.37777777777785,118.88888888889232,59.400000000000006,105.7,52.0,NORMAL,NORMAL
Healthy,40.80000000000031,TAKEOFF,5145.0,87.40000000000006,120.00000000000344,60.1,103.4,52.1,NORMAL,NORMAL
Healthy,40.90000000000031,TAKEOFF,5167.0,87.42222222222229,121.11111111111457,59.6,104.9,53.2,NORMAL,NORMAL
Healthy,41.00000000000031,TAKEOFF,5169.0,87.44444444444451,122.2222222222257,61.1,103.9,52.5,NORMAL,NORMAL
Healthy,41.100000000000314,TAKEOFF,5164.0,87.46666666666674,123.33333333333682,61.5,105.60000000000001,52.7,NORMAL,NORMAL
Healthy,41.200000000000315,TAKEOFF,5156.0,87.48888888888897,124.44444444444795,60.400000000000006,105.0,51.5,NORMAL,NORMAL
Healthy,41.30000000000032,TAKEOFF,5155.0,87.51111111111118,125.55555555555908,60.800000000000004,106.0,52.800000000000004,NORMAL,NORMAL
Healthy,41.40000000000032,TAKEOFF,5158.0,87.5333333333334,126.6666666666702,60.7,103.7,52.300000000000004,NORMAL,NORMAL
Healthy,41.50000000000032,TAKEOFF,5160.0,87.55555555555563,127.77777777778132,61.6,103.4,52.6,NORMAL,NORMAL
Healthy,41.60000000000032,TAKEOFF,5161.0,87.57777777777785,128.88888888889247,62.0,104.4,52.300000000000004,NORMAL,NORMAL
Healthy,41.70000000000032,TAKEOFF,5159.0,87.60000000000007,130.00000000000358,61.900000000000006,106.2,53.900000000000006,NORMAL,NORMAL
Healthy,41.800000000000324,TAKEOFF,5162.0,87.62222222222229,131.1111111111147,61.7,103.9,52.5,NORMAL,NORMAL
Healthy,41.900000000000325,TAKEOFF,5170.0,87.64444444444452,132.22222222222584,61.900000000000006,104.80000000000001,53.400000000000006,NORMAL,NORMAL
Healthy,42.00000000000033,TAKEOFF,5154.0,87.66666666666674,133.33333333333698,62.2,104.80000000000001,52.2,NORMAL,NORMAL
Healthy,42.10000000000033,TAKEOFF,5161.0,87.68888888888897,134.4444444444481,62.800000000000004,106.80000000000001,51.800000000000004,NORMAL,NORMAL
Healthy,42.20000000000033,TAKEOFF,5169.0,87.71111111111118,135.55555555555924,62.900000000000006,103.60000000000001,52.400000000000006,NORMAL,NORMAL
Healthy,42.30000000000033,TAKEOFF,5167.0,87.7333333333334,136.66666666667035,62.800000000000004,106.2,52.5,NORMAL,NORMAL
Healthy,42.40000000000033,TAKEOFF,5175.0,87.75555555555563,137.77777777778147,62.6,104.7,53.0,NORMAL,NORMAL
Healthy,42.500000000000334,TAKEOFF,5168.0,87.77777777777786,138.88888888889258,63.300000000000004,105.5,52.400000000000006,NORMAL,NORMAL
Healthy,42.600000000000335,TAKEOFF,5183.0,87.80000000000007,140.00000000000372,63.400000000000006,104.0,51.7,NORMAL,NORMAL
Healthy,42.70000000000034,TAKEOFF,5168.0,87.8222222222223,141.11111111111484,64.4,104.30000000000001,53.2,NORMAL,NORMAL
Healthy,42.80000000000034,TAKEOFF,5170.0,87.84444444444452,142.22222222222598,63.5,104.30000000000001,52.2,NORMAL,NORMAL
Healthy,42.90000000000034,TAKEOFF,5170.0,87.86666666666675,143.33333333333712,64.9,105.2,52.800000000000004,NORMAL,NORMAL
Healthy,43.00000000000034,TAKEOFF,5171.0,87.88888888888897,144.44444444444824,64.10000000000001,106.10000000000001,52.7,NORMAL,NORMAL
Healthy,43.10000000000034,TAKEOFF,5182.0,87.91111111111118,145.55555555555935,64.2,104.4,52.6,NORMAL,NORMAL
Healthy,43.200000000000344,TAKEOFF,5178.0,87.93333333333341,146.6666666666705,64.0,105.30000000000001,52.2,NORMAL,NORMAL
Healthy,43.300000000000345,TAKEOFF,5175.0,87.95555555555563,147.7777777777816,64.8,105.9,52.400000000000006,NORMAL,NORMAL
Healthy,43.40000000000035,TAKEOFF,5166.0,87.97777777777786,148.88888888889272,65.0,105.5,54.7,NORMAL,NORMAL
Healthy,43.50000000000035,TAKEOFF,5177.0,88.00000000000007,150.0000000000039,64.60000000000001,105.30000000000001,53.400000000000006,NORMAL,NORMAL
Healthy,43.60000000000035,TAKEOFF,5176.0,88.0222222222223,151.111111111115,65.0,107.60000000000001,53.300000000000004,NORMAL,NORMAL
Healthy,43.70000000000035,TAKEOFF,5175.0,88.04444444444452,152.22222222222612,64.7,105.80000000000001,53.0,NORMAL,NORMAL
